movie_id,movie_title,release_date,unknown,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film_Noir,Horror,Musical,Mystery,Romance,Sci_Fi,Thriller,War,Western
1579,Baton Rouge (1988),1-Jan-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1580,Liebelei (1933),1-Jan-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1581,Woman in Question,,,,,,,,,,,,,,,,,,,,
1582,T-Men (1947),1-Jan-47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1583,Invitation,,,,,,,,,,,,,,,,,,,,
1584,Symphonie pastorale,,,,,,,,,,,,,,,,,,,,
1585,American Dream (1990),1-Jan-90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1586,Lashou shentan (1992),1-Jan-92,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1587,Terror in a Texas Town (1958),1-Jan-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1588,Salut cousin! (1996),21-Feb-97,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1589,Schizopolis (1996),23-May-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,To Have,,,,,,,,,,,,,,,,,,,,
1591,Duoluo tianshi (1995),21-Jan-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1592,Magic Hour,,,,,,,,,,,,,,,,,,,,
1593,Death in Brunswick (1991),16-Aug-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,Everest (1998),10-Mar-98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1595,Shopping (1994),9-Feb-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1596,Nemesis 2: Nebula (1995),1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1597,Romper Stomper (1992),1-Jan-92,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1598,City of Industry (1997),14-Mar-97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1599,Someone Else's America (1995),10-May-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1600,Guantanamera (1994),16-May-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,Office Killer (1997),1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1602,Price Above Rubies,,,,,,,,,,,,,,,,,,,,
1603,Angela (1995),16-Feb-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1604,He Walked by Night (1948),1-Jan-48,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1605,Love Serenade (1996),11-Jul-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,Deceiver (1997),1-Jan-97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1607,Hurricane Streets (1998),1-Jan-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1608,Buddy (1997),6-Jun-97,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1609,B*A*P*S (1997),28-Mar-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,Truth or Consequences,,,,,,,,,,,,,,,,,,,,
1611,Intimate Relations (1996),9-May-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,Leading Man,,,,,,,,,,,,,,,,,,,,
1613,Tokyo Fist (1995),11-Feb-98,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1614,Reluctant Debutante,,,,,,,,,,,,,,,,,,,,
1615,Warriors of Virtue (1997),2-May-97,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1616,Desert Winds (1995),1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1617,Hugo Pool (1997),1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1618,King of New York (1990),1-Jan-90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1619,All Things Fair (1996),8-Mar-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1620,Sixth Man,,,,,,,,,,,,,,,,,,,,
1621,Butterfly Kiss (1995),26-Apr-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1622,Paris,,,,,,,,,,,,,,,,,,,,
1623,Cérémonie,,,,,,,,,,,,,,,,,,,,
1624,Hush (1998),10-Mar-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1625,Nightwatch (1997),22-Apr-97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1626,Nobody Loves Me (Keiner liebt mich) (1994),9-Feb-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1627,Wife,,,,,,,,,,,,,,,,,,,,
1628,Lamerica (1994),1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1629,Nico Icon (1995),1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1630,Silence of the Palace,,,,,,,,,,,,,,,,,,,,
1631,Slingshot,,,,,,,,,,,,,,,,,,,,
1632,Land and Freedom (Tierra y libertad) (1995),29-Mar-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1633,Á köldum klaka (Cold Fever) (1994),8-Mar-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1634,Etz Hadomim Tafus (Under the Domin Tree) (1994),19-Apr-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1635,Two Friends (1986) ,26-Apr-86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1636,Brothers in Trouble (1995),26-Apr-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1637,Girls Town (1996),23-Aug-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1638,Normal Life (1996),25-Oct-96,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1639,Bitter Sugar (Azucar Amargo) (1996),22-Nov-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1640,Eighth Day,,,,,,,,,,,,,,,,,,,,
1641,Dadetown (1995),18-Sep-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1642,Some Mother's Son (1996),27-Dec-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1643,Angel Baby (1995),10-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1644,Sudden Manhattan (1996),13-Jun-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,Butcher Boy,,,,,,,,,,,,,,,,,,,,
1646,Men With Guns (1997),6-Mar-98,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1647,Hana-bi (1997),20-Mar-98,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1648,Niagara,,,,,,,,,,,,,,,,,,,,
1649,Big One,,,,,,,,,,,,,,,,,,,,
1650,Butcher Boy,,,,,,,,,,,,,,,,,,,,
1651,Spanish Prisoner,,,,,,,,,,,,,,,,,,,,
1652,Temptress Moon (Feng Yue) (1996),13-Jun-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1653,Entertaining Angels: The Dorothy Day Story (1996),27-Sep-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1654,Chairman of the Board (1998),1-Jan-98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,Favor,,,,,,,,,,,,,,,,,,,,
1656,Little City (1998),20-Feb-98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1657,Target (1995),28-Feb-96,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1658,Substance of Fire,,,,,,,,,,,,,,,,,,,,
1659,Getting Away With Murder (1996),12-Apr-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,Small Faces (1995),9-Aug-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1661,New Age,,,,,,,,,,,,,,,,,,,,
1662,Rough Magic (1995),30-May-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1663,Nothing Personal (1995),30-Apr-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1664,8 Heads in a Duffel Bag (1997),18-Apr-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,Brother's Kiss,,,,,,,,,,,,,,,,,,,,
1666,Ripe (1996),2-May-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1667,Next Step,,,,,,,,,,,,,,,,,,,,
1668,Wedding Bell Blues (1996),13-Jun-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,MURDER and murder (1996),20-Jun-97,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1670,Tainted (1998),1-Feb-98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1671,Further Gesture,,,,,,,,,,,,,,,,,,,,
1672,Kika (1993),1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1673,Mirage (1995),1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1674,Mamma Roma (1962),1-Jan-62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1675,Sunchaser,,,,,,,,,,,,,,,,,,,,
1676,War at Home,,,,,,,,,,,,,,,,,,,,
1677,Sweet Nothing (1995),20-Sep-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1678,Mat' i syn (1997),6-Feb-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1679,B. Monkey (1998),6-Feb-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1680,Sliding Doors (1998),1-Jan-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1681,You So Crazy (1994),1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,Scream of Stone (Schrei aus Stein) (1991),8-Mar-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
